study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJNA36679	SAMN00013948	SRS073934	SRX021055	SRR834533	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834533/SRR834533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834533/SRR834533_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834533/SRR834533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834533/SRR834533_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834533	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834533		
PRJNA36679	SAMN00013951	SRS073937	SRX021058	SRR834534	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834534/SRR834534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834534/SRR834534_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834534/SRR834534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834534/SRR834534_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834534	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834534		
PRJNA36679	SAMN00013952	SRS073938	SRX021059	SRR834535	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834535/SRR834535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834535/SRR834535_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834535/SRR834535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834535/SRR834535_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834535	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834535		
PRJNA36679	SAMN00013469	SRS073099	SRX020747	SRR834536	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834536/SRR834536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834536/SRR834536_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834536/SRR834536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834536/SRR834536_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834536	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834536		
PRJNA36679	SAMN00017369	SRS085330	SRX023833	SRR834537	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834537/SRR834537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834537/SRR834537_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834537/SRR834537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834537/SRR834537_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834537	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834537		
PRJNA36679	SAMN00013467	SRS073097	SRX020745	SRR834538	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834538/SRR834538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834538/SRR834538_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834538/SRR834538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834538/SRR834538_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834538	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834538		
PRJNA36679	SAMN00013979	SRS073965	SRX021104	SRR834539	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834539/SRR834539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834539/SRR834539_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834539/SRR834539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834539/SRR834539_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834539	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834539		
PRJNA36679	SAMN00013471	SRS073101	SRX020748	SRR834540	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834540/SRR834540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834540/SRR834540_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834540/SRR834540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834540/SRR834540_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834540	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834540		
PRJNA36679	SAMN00030536	SRS097454	SRX025317	SRR834541	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834541/SRR834541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834541/SRR834541_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834541/SRR834541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834541/SRR834541_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834541	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834541		
PRJNA36679	SAMN00013480	SRS073110	SRX020753	SRR834542	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834542/SRR834542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834542/SRR834542_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834542/SRR834542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834542/SRR834542_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834542	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834542		
PRJNA36679	SAMN00017370	SRS085331	SRX023834	SRR834543	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834543/SRR834543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834543/SRR834543_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834543/SRR834543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834543/SRR834543_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834543	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834543		
PRJNA36679	SAMN00013978	SRS073964	SRX021103	SRR834544	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834544/SRR834544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834544/SRR834544_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834544/SRR834544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834544/SRR834544_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834544	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834544		
PRJNA36679	SAMN01057304	SRS346721	SRX156028	SRR834545	7227	Drosophila melanogaster	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834545/SRR834545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834545/SRR834545_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834545/SRR834545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834545/SRR834545_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834545	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834545		
PRJNA36679	SAMN00017015	SRS084988	SRX023424	SRR834546	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834546/SRR834546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834546/SRR834546_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834546/SRR834546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834546/SRR834546_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834546	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834546		
PRJNA36679	SAMN00013931	SRS073386	SRX021026	SRR834547	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834547/SRR834547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834547/SRR834547_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834547/SRR834547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834547/SRR834547_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834547	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834547		
PRJNA36679	SAMN00013678	SRS073128	SRX020761	SRR834548	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834548/SRR834548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834548/SRR834548_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834548/SRR834548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834548/SRR834548_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834548	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834548		
PRJNA36679	SAMN00013914	SRS073369	SRX021009	SRR834549	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834549/SRR834549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834549/SRR834549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834549/SRR834549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834549/SRR834549_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834549	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834549		
PRJNA36679	SAMN00013677	SRS073127	SRX020760	SRR834550	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834550/SRR834550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834550/SRR834550_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834550/SRR834550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834550/SRR834550_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834550	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834550		
PRJNA36679	SAMN00013676	SRS073126	SRX020759	SRR834551	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834551/SRR834551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834551/SRR834551_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834551/SRR834551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834551/SRR834551_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834551	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834551		
PRJNA36679	SAMN01057306	SRS346723	SRX156013	SRR834552	7227	Drosophila melanogaster	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834552/SRR834552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834552/SRR834552_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834552/SRR834552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834552/SRR834552_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834552	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834552		
PRJNA36679	SAMN01057305	SRS346722	SRX155984	SRR834553	7227	Drosophila melanogaster	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834553/SRR834553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834553/SRR834553_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834553/SRR834553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834553/SRR834553_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834553	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834553		
PRJNA36679	SAMN00013989	SRS073975	SRX021113	SRR834554	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834554/SRR834554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834554/SRR834554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834554/SRR834554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/SRR834554/SRR834554_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834554	ftp.sra.ebi.ac.uk/vol1/srr/SRR834/SRR834554		
PRJNA36679	SAMN00014003	SRS073990	SRX021242	SRR835023	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835023/SRR835023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835023/SRR835023_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835023/SRR835023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835023/SRR835023_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835023	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835023		
PRJNA36679	SAMN00014020	SRS074007	SRX021254	SRR835024	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835024/SRR835024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835024/SRR835024_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835024/SRR835024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835024/SRR835024_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835024	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835024		
PRJNA36679	SAMN00013998	SRS073985	SRX021235	SRR835025	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835025/SRR835025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835025/SRR835025_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835025/SRR835025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835025/SRR835025_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835025	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835025		
PRJNA36679	SAMN00014008	SRS073995	SRX021245	SRR835026	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835026/SRR835026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835026/SRR835026_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835026/SRR835026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835026/SRR835026_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835026	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835026		
PRJNA36679	SAMN00014021	SRS074008	SRX021255	SRR835027	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835027/SRR835027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835027/SRR835027_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835027/SRR835027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835027/SRR835027_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835027	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835027		
PRJNA36679	SAMN00014007	SRS073994	SRX021244	SRR835028	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835028/SRR835028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835028/SRR835028_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835028/SRR835028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835028/SRR835028_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835028	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835028		
PRJNA36679	SAMN00014009	SRS073996	SRX021246	SRR835029	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835029/SRR835029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835029/SRR835029_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835029/SRR835029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835029/SRR835029_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835029	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835029		
PRJNA36679	SAMN00017371	SRS085332	SRX023835	SRR835030	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835030/SRR835030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835030/SRR835030_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835030/SRR835030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835030/SRR835030_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835030	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835030		
PRJNA36679	SAMN00014023	SRS074012	SRX021260	SRR835031	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835031/SRR835031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835031/SRR835031_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835031/SRR835031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835031/SRR835031_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835031	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835031		
PRJNA36679	SAMN00014024	SRS074013	SRX021261	SRR835032	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835032/SRR835032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835032/SRR835032_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835032/SRR835032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835032/SRR835032_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835032	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835032		
PRJNA36679	SAMN00014025	SRS074014	SRX021262	SRR835033	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835033/SRR835033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835033/SRR835033_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835033/SRR835033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835033/SRR835033_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835033	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835033		
PRJNA36679	SAMN01057310	SRS346727	SRX155989	SRR835034	7227	Drosophila melanogaster	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835034/SRR835034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835034/SRR835034_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835034/SRR835034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835034/SRR835034_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835034	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835034		
PRJNA36679	SAMN00014028	SRS074021	SRX021268	SRR835035	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835035/SRR835035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835035/SRR835035_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835035/SRR835035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835035/SRR835035_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835035	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835035		
PRJNA36679	SAMN00014029	SRS074022	SRX021270	SRR835036	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835036/SRR835036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835036/SRR835036_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835036/SRR835036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835036/SRR835036_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835036	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835036		
PRJNA36679	SAMN00014027	SRS074020	SRX021267	SRR835037	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835037/SRR835037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835037/SRR835037_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835037/SRR835037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835037/SRR835037_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835037	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835037		
PRJNA36679	SAMN00014030	SRS074023	SRX021271	SRR835038	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835038/SRR835038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835038/SRR835038_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835038/SRR835038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835038/SRR835038_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835038	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835038		
PRJNA36679	SAMN01057311	SRS346728	SRX156002	SRR835039	7227	Drosophila melanogaster	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835039/SRR835039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835039/SRR835039_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835039/SRR835039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835039/SRR835039_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835039	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835039		
PRJNA36679	SAMN00014031	SRS074024	SRX021272	SRR835040	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835040/SRR835040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835040/SRR835040_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835040/SRR835040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835040/SRR835040_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835040	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835040		
